Occupation,Age_Bracket,Age,Gender,Ethnicity,Bias_Age,Bias_Gender,Bias_Ethnicity,Combined_Bias_Factor,Skill_Score,Overall_Score,Final_Prob,Hired
2135 Cyber security professionals,40 to 44,41,Female,White,0.3209484132858296,-0.9964551927278211,-0.024772466715716288,0.7918158590610043,58,45.925319825538246,0.39951939817973187,1
2135 Cyber security professionals,20 to 24,22,Male,White,-0.09533789560649134,0.4588731743682392,-0.024772466715716288,1.1195434153787245,52,58.21625759969368,0.6945813348062402,1
2135 Cyber security professionals,40 to 44,44,Female,White,0.3209484132858296,-0.9964551927278211,-0.024772466715716288,0.7918158590610043,4,3.167263436244017,0.009163932901281063,0
2135 Cyber security professionals,25 to 29,25,Male,White,0.2220623642869924,0.4588731743682392,-0.024772466715716288,1.2444840470488117,87,108.27011209324661,0.9970617871224161,1
2135 Cyber security professionals,40 to 44,41,Female,White,0.3209484132858296,-0.9964551927278211,-0.024772466715716288,0.7918158590610043,85,67.30434802018536,0.8494680277489485,1
2135 Cyber security professionals,60 to 64,62,Female,White,-0.8486279858309695,-0.9964551927278211,-0.024772466715716288,0.5361800741534452,44,23.591923262751585,0.06655783893822134,0
2135 Cyber security professionals,30 to 34,33,Female,White,0.09054495192415538,-0.9964551927278211,-0.024772466715716288,0.7332800652972639,25,18.332001632431595,0.04043439757457719,0
2135 Cyber security professionals,50 to 54,51,Male,White,-0.027183656823550874,0.4588731743682392,-0.024772466715716288,1.1452683964797683,3,3.435805189439305,0.009411009478854997,0
2135 Cyber security professionals,30 to 34,34,Male,White,0.09054495192415538,0.4588731743682392,-0.024772466715716288,1.1911055226918874,21,25.013215976529636,0.07595088087798718,0
2135 Cyber security professionals,60 to 64,62,Male,White,-0.8486279858309695,0.4588731743682392,-0.024772466715716288,0.8709456014225799,45,39.1925520640161,0.2533650972658768,1
2135 Cyber security professionals,30 to 34,31,Male,White,0.09054495192415538,0.4588731743682392,-0.024772466715716288,1.1911055226918874,81,96.47954733804288,0.9905097498119502,1
2135 Cyber security professionals,65 to 69,68,Male,Asian,-1.3112177502258269,0.4588731743682392,0.1811770065620833,0.7995369566300243,25,19.98842391575061,0.047373603685664824,0
2135 Cyber security professionals,40 to 44,41,Male,White,0.3209484132858296,0.4588731743682392,-0.024772466715716288,1.286188302828396,65,83.60223968384574,0.9664380420158728,1
2135 Cyber security professionals,50 to 54,52,Female,Asian,-0.027183656823550874,-0.9964551927278211,0.1811770065620833,0.7551637888930535,87,65.69924963369566,0.8277729109380987,1
2135 Cyber security professionals,35 to 39,39,Male,White,0.20861943672863154,0.4588731743682392,-0.024772466715716288,1.2389200195313552,84,104.06928164063383,0.995534631477044,1
2135 Cyber security professionals,55 to 59,56,Male,White,-0.33146666443444595,0.4588731743682392,-0.024772466715716288,1.0348032869538972,29,30.009295321663018,0.11930055148720722,0
2135 Cyber security professionals,40 to 44,41,Male,White,0.3209484132858296,0.4588731743682392,-0.024772466715716288,1.286188302828396,37,47.58896720465065,0.44001448277334465,1
2135 Cyber security professionals,55 to 59,59,Female,White,-0.33146666443444595,-0.9964551927278211,-0.024772466715716288,0.6370557497815095,41,26.11928574104189,0.08408684434653989,0
2135 Cyber security professionals,50 to 54,51,Male,Asian,-0.027183656823550874,0.4588731743682392,0.1811770065620833,1.2266524102531098,18,22.079743384555975,0.05775661836602153,0
2135 Cyber security professionals,16 to 19,16,Male,White,-1.334474612390094,0.4588731743682392,-0.024772466715716288,0.7407258946212321,93,68.88750819977459,0.8686130342351613,1
2135 Cyber security professionals,25 to 29,25,Male,White,0.2220623642869924,0.4588731743682392,-0.024772466715716288,1.2444840470488117,55,68.44662258768464,0.8634991720720316,1
2135 Cyber security professionals,35 to 39,36,Female,White,0.20861943672863154,-0.9964551927278211,-0.024772466715716288,0.7627160948485017,99,75.50889339000166,0.9276332385092472,1
2135 Cyber security professionals,30 to 34,31,Female,White,0.09054495192415538,-0.9964551927278211,-0.024772466715716288,0.7332800652972639,62,45.46336404843036,0.388490067377297,1
2135 Cyber security professionals,35 to 39,35,Female,White,0.20861943672863154,-0.9964551927278211,-0.024772466715716288,0.7627160948485017,26,19.830618466061043,0.04666650329531682,0
2135 Cyber security professionals,55 to 59,55,Male,Mixed,-0.33146666443444595,0.4588731743682392,-0.024218903438926773,1.0349942476042755,12,12.419930971251306,0.02279830455361106,0
2135 Cyber security professionals,40 to 44,42,Female,White,0.3209484132858296,-0.9964551927278211,-0.024772466715716288,0.7918158590610043,5,3.9590792953050213,0.009911564409111848,0
2135 Cyber security professionals,70 to 74,74,Female,White,-2.335923152604556,-0.9964551927278211,-0.024772466715716288,0.32658981930609843,45,14.69654186877443,0.0284610240540707,0
2135 Cyber security professionals,16 to 19,16,Female,White,-1.334474612390094,-0.9964551927278211,-0.024772466715716288,0.4560129409422062,33,15.048427051092803,0.029450334880411128,0
2135 Cyber security professionals,35 to 39,38,Female,Black,0.20861943672863154,-0.9964551927278211,0.10361446807095834,0.7960655377718698,12,9.552786453262438,0.017213103971831595,0
2135 Cyber security professionals,35 to 39,39,Female,White,0.20861943672863154,-0.9964551927278211,-0.024772466715716288,0.7627160948485017,56,42.71210131151609,0.325460338523428,0
2135 Cyber security professionals,50 to 54,53,Female,Asian,-0.027183656823550874,-0.9964551927278211,0.1811770065620833,0.7551637888930535,99,74.76121510041229,0.9224508030421312,1
2135 Cyber security professionals,50 to 54,52,Female,White,-0.027183656823550874,-0.9964551927278211,-0.024772466715716288,0.7050613640474367,1,0.7050613640474367,0.0071782618091950105,0
2135 Cyber security professionals,20 to 24,23,Female,White,-0.09533789560649134,-0.9964551927278211,-0.024772466715716288,0.6892242988486181,53,36.52888783897676,0.2063430539131209,0
2135 Cyber security professionals,25 to 29,28,Male,Asian,0.2220623642869924,0.4588731743682392,0.1811770065620833,1.3329184325055603,62,82.64094281534474,0.9631762812867103,1
2135 Cyber security professionals,45 to 49,49,Female,White,0.23785188492028678,-0.9964551927278211,-0.024772466715716288,0.7701844416757514,67,51.60235759227535,0.5399734481999447,0
2135 Cyber security professionals,35 to 39,38,Male,Asian,0.20861943672863154,0.4588731743682392,0.1811770065620833,1.3269590191610718,87,115.44543466701325,0.9985641243032511,1
2135 Cyber security professionals,25 to 29,29,Male,White,0.2220623642869924,0.4588731743682392,-0.024772466715716288,1.2444840470488117,49,60.97971830539177,0.7498798948743546,1
2135 Cyber security professionals,20 to 24,20,Female,White,-0.09533789560649134,-0.9964551927278211,-0.024772466715716288,0.6892242988486181,84,57.89484110328392,0.68772054833423,1
2135 Cyber security professionals,50 to 54,53,Female,White,-0.027183656823550874,-0.9964551927278211,-0.024772466715716288,0.7050613640474367,89,62.750461400221866,0.7816053400341622,1
2135 Cyber security professionals,30 to 34,34,Female,White,0.09054495192415538,-0.9964551927278211,-0.024772466715716288,0.7332800652972639,81,59.39568528907837,0.7190124940277173,1
2135 Cyber security professionals,60 to 64,62,Male,White,-0.8486279858309695,0.4588731743682392,-0.024772466715716288,0.8709456014225799,48,41.805388868283835,0.30587806258031186,1
2135 Cyber security professionals,30 to 34,34,Female,White,0.09054495192415538,-0.9964551927278211,-0.024772466715716288,0.7332800652972639,83,60.8622454196729,0.7476701117718801,1
2135 Cyber security professionals,60 to 64,61,Female,Black,-0.8486279858309695,-0.9964551927278211,0.10361446807095834,0.5596243241180133,48,26.86196755766464,0.08998621594842561,0
2135 Cyber security professionals,20 to 24,23,Female,White,-0.09533789560649134,-0.9964551927278211,-0.024772466715716288,0.6892242988486181,89,61.34096259752701,0.7565940568738956,1
2135 Cyber security professionals,25 to 29,27,Female,Mixed,0.2220623642869924,-0.9964551927278211,-0.024218903438926773,0.7662828583513026,79,60.53634580975291,0.7414722274804003,0
2135 Cyber security professionals,35 to 39,39,Female,Black,0.20861943672863154,-0.9964551927278211,0.10361446807095834,0.7960655377718698,8,6.368524302174959,0.012578008450555083,0
2135 Cyber security professionals,40 to 44,41,Female,Black,0.3209484132858296,-0.9964551927278211,0.10361446807095834,0.8264376770296127,19,15.70231586356264,0.03137797017953865,0
2135 Cyber security professionals,50 to 54,50,Male,White,-0.027183656823550874,0.4588731743682392,-0.024772466715716288,1.1452683964797683,12,13.74322075775722,0.025940222358509683,0
2135 Cyber security professionals,70 to 74,71,Female,White,-2.335923152604556,-0.9964551927278211,-0.024772466715716288,0.32658981930609843,91,29.719673556854957,0.11629094945382888,0
2135 Cyber security professionals,60 to 64,63,Female,White,-0.8486279858309695,-0.9964551927278211,-0.024772466715716288,0.5361800741534452,3,1.6085402224603356,0.007851673089059813,0
2135 Cyber security professionals,70 to 74,71,Male,White,-2.335923152604556,0.4588731743682392,-0.024772466715716288,0.5304970854113452,19,10.07944462281556,0.018127069322976298,0
2135 Cyber security professionals,65 to 69,69,Male,White,-1.3112177502258269,0.4588731743682392,-0.024772466715716288,0.7464905303182324,76,56.73328030418566,0.6622479598817412,1
2135 Cyber security professionals,50 to 54,54,Female,White,-0.027183656823550874,-0.9964551927278211,-0.024772466715716288,0.7050613640474367,19,13.396165916901298,0.0250775866111807,0
2135 Cyber security professionals,25 to 29,27,Female,White,0.2220623642869924,-0.9964551927278211,-0.024772466715716288,0.7661414760457069,39,29.87951756578257,0.11794372608971945,0
2135 Cyber security professionals,50 to 54,51,Female,White,-0.027183656823550874,-0.9964551927278211,-0.024772466715716288,0.7050613640474367,33,23.267025013565412,0.06456751825974896,0
2135 Cyber security professionals,40 to 44,43,Female,Asian,0.3209484132858296,-0.9964551927278211,0.1811770065620833,0.8480831523678353,62,52.58115544680579,0.5641729946508042,1
2135 Cyber security professionals,55 to 59,55,Female,Mixed,-0.33146666443444595,-0.9964551927278211,-0.024218903438926773,0.6371733108502066,80,50.97386486801653,0.5243273977264713,0
2135 Cyber security professionals,45 to 49,48,Male,White,0.23785188492028678,0.4588731743682392,-0.024772466715716288,1.251051249565148,49,61.301511228692256,0.7558667872066974,1
2135 Cyber security professionals,25 to 29,26,Female,White,0.2220623642869924,-0.9964551927278211,-0.024772466715716288,0.7661414760457069,48,36.77479085019393,0.21039918467179267,1
2135 Cyber security professionals,25 to 29,27,Male,Mixed,0.2220623642869924,0.4588731743682392,-0.024218903438926773,1.2447137017918977,11,13.691850719710875,0.0258107396096363,0
2135 Cyber security professionals,60 to 64,62,Male,Asian,-0.8486279858309695,0.4588731743682392,0.1811770065620833,0.9328359400016194,25,23.320898500040485,0.0648936706351947,0
2135 Cyber security professionals,30 to 34,30,Female,White,0.09054495192415538,-0.9964551927278211,-0.024772466715716288,0.7332800652972639,83,60.8622454196729,0.7476701117718801,1
2135 Cyber security professionals,65 to 69,65,Male,White,-1.3112177502258269,0.4588731743682392,-0.024772466715716288,0.7464905303182324,61,45.535922349412175,0.3902151907597258,0
2135 Cyber security professionals,25 to 29,27,Male,White,0.2220623642869924,0.4588731743682392,-0.024772466715716288,1.2444840470488117,87,108.27011209324661,0.9970617871224161,1
2135 Cyber security professionals,30 to 34,34,Female,White,0.09054495192415538,-0.9964551927278211,-0.024772466715716288,0.7332800652972639,56,41.063683656646774,0.2903609545202477,0
2135 Cyber security professionals,45 to 49,49,Female,White,0.23785188492028678,-0.9964551927278211,-0.024772466715716288,0.7701844416757514,55,42.360144292166325,0.31778158179401333,1
2135 Cyber security professionals,60 to 64,60,Male,White,-0.8486279858309695,0.4588731743682392,-0.024772466715716288,0.8709456014225799,73,63.57902890384833,0.7954186510506743,1
2135 Cyber security professionals,40 to 44,42,Female,White,0.3209484132858296,-0.9964551927278211,-0.024772466715716288,0.7918158590610043,51,40.382608812111215,0.2765301294696224,1
2135 Cyber security professionals,45 to 49,47,Male,White,0.23785188492028678,0.4588731743682392,-0.024772466715716288,1.251051249565148,12,15.012614994781776,0.029348145546583604,0
2135 Cyber security professionals,55 to 59,55,Female,White,-0.33146666443444595,-0.9964551927278211,-0.024772466715716288,0.6370557497815095,27,17.200505244100757,0.03626548217641222,0
2135 Cyber security professionals,16 to 19,18,Male,White,-1.334474612390094,0.4588731743682392,-0.024772466715716288,0.7407258946212321,1,0.7407258946212321,0.007203723698245047,0
2135 Cyber security professionals,25 to 29,28,Female,Asian,0.2220623642869924,-0.9964551927278211,0.1811770065620833,0.8205843198633513,86,70.57025150824822,0.8866555487695915,1
2135 Cyber security professionals,35 to 39,36,Male,Other,0.20861943672863154,0.4588731743682392,-0.21885745603991963,1.161305788416814,86,99.87229780384601,0.9932217148883724,1
2135 Cyber security professionals,45 to 49,47,Female,White,0.23785188492028678,-0.9964551927278211,-0.024772466715716288,0.7701844416757514,82,63.15512421741161,0.7884341215379886,1
2135 Cyber security professionals,16 to 19,16,Male,Black,-1.334474612390094,0.4588731743682392,0.10361446807095834,0.7731138252173974,11,8.50425207739137,0.015526254620799802,0
2135 Cyber security professionals,45 to 49,48,Male,White,0.23785188492028678,0.4588731743682392,-0.024772466715716288,1.251051249565148,79,98.8330487156467,0.9924849552164429,1
2135 Cyber security professionals,60 to 64,60,Female,White,-0.8486279858309695,-0.9964551927278211,-0.024772466715716288,0.5361800741534452,71,38.06878526489461,0.23270112761477865,1
2135 Cyber security professionals,50 to 54,52,Female,Asian,-0.027183656823550874,-0.9964551927278211,0.1811770065620833,0.7551637888930535,15,11.327456833395802,0.020487213799260637,0
2135 Cyber security professionals,30 to 34,32,Male,Asian,0.09054495192415538,0.4588731743682392,0.1811770065620833,1.27574677234325,50,63.787338617162504,0.7987875759112285,1
2135 Cyber security professionals,25 to 29,28,Female,White,0.2220623642869924,-0.9964551927278211,-0.024772466715716288,0.7661414760457069,12,9.193697712548483,0.0166160550564823,0
2135 Cyber security professionals,50 to 54,52,Male,White,-0.027183656823550874,0.4588731743682392,-0.024772466715716288,1.1452683964797683,28,32.067515101433514,0.14267491074402758,0
2135 Cyber security professionals,65 to 69,68,Female,White,-1.3112177502258269,-0.9964551927278211,-0.024772466715716288,0.4595618225146451,33,15.16554014298329,0.029786930426835126,0
2135 Cyber security professionals,40 to 44,42,Female,Asian,0.3209484132858296,-0.9964551927278211,0.1811770065620833,0.8480831523678353,91,77.17556686547302,0.9380547093692415,1
2135 Cyber security professionals,45 to 49,45,Female,White,0.23785188492028678,-0.9964551927278211,-0.024772466715716288,0.7701844416757514,12,9.242213300109016,0.016695515533203455,0
